eventid,latitude,longitude,attacktype1,weaptype1,nkill,nwound
198011280004,13.69288,-89.199161,3,6,0,5
198011280005,45.469212,9.174508,1,5,1,0
198011280006,14.32583,-89.50472,3,5,,
198011290001,34.640097,50.875948,3,6,0,2
198011300001,35.724533,51.40519,3,6,,
198012000001,-32.733664,151.557668,3,6,,
198012000002,-34.547304,150.86172,3,6,,
198012000003,26.217001,50.587414,3,6,0,0
198012000004,-36.816006,-73.037659,7,8,0,0
198012000005,-33.050125,-71.612251,7,13,,
198012000006,13.50982,-88.940063,6,13,1,0
198012010001,43.309635,-3.00694,2,8,0,0
198012010002,42.815372,-1.653616,3,6,0,0
198012010003,41.890961,12.490069,1,5,1,0
198012010004,54.607712,-5.95621,1,13,1,0
198012020001,51.504387,-0.140041,3,6,0,2
198012020004,13.981479,-89.555717,1,5,1,0
198012020005,13.69288,-89.199161,1,5,4,0
198012030001,13.724167,-89.172778,3,6,,
198012030002,13.724167,-89.172778,3,6,0,0
198012030003,14.596051,120.978666,3,6,6,20
198012030004,50.836426,4.367415,1,5,0,0
198012030005,41.106178,28.689863,1,5,1,0
198012040001,13.64121,-88.785423,3,6,,
198012040002,31.771599,35.2034,3,6,,
198012040003,14.279014,-87.65688,1,9,2,0
198012040004,13.835513,-89.438735,7,5,,
198012040005,14.622869,-90.529068,3,5,1,0
198012050001,47.36865,8.539182,7,8,0,0
198012050003,6.326245,-61.313389,4,13,0,0
198012050004,7.723996,-77.143124,2,5,4,4
198012050005,14.622869,-90.529068,7,8,0,0
198012050006,43.296482,5.36978,3,6,0,0
198012060001,-36.816006,-73.037659,3,6,0,0
198012060002,-36.816006,-73.037659,3,6,0,0
198012060003,-36.816006,-73.037659,3,6,0,0
198012060004,15.050175,-88.307974,1,5,1,0
198012060005,54.819164,-7.467909,1,5,1,
198012060006,34.114453,-118.059512,7,8,0,0
198012070001,37.765739,-3.789518,3,6,1,0
198012070002,-37.800413,-73.399194,7,8,,
198012070003,13.21548,-86.04916,2,5,,
198012070004,14.680608,-90.700517,6,5,,
198012070005,43.271876,-2.074358,1,5,1,0
198012090002,13.981479,-89.555717,1,13,1,0
198012090003,13.718889,-89.724167,2,5,3,0
198012090004,13.5,-88.866667,2,5,,
198012090005,13.69288,-89.199161,6,13,,
198012100001,-25.748281,28.212069,3,6,0,0
198012100002,38.908642,-77.015381,3,6,0,0
198012100003,13.69288,-89.199161,6,13,,
198012100004,54.607712,-5.95621,1,5,1,
198012110001,40.747328,14.61464,1,5,1,0
198012110002,43.18418,-2.473289,1,13,1,0
198012110003,14.965261,-91.795813,2,5,18,
198012110004,-15.84065,-70.027891,2,5,,
198012110005,41.890961,12.490069,1,5,,
198012120001,13.491242,-88.173134,3,6,1,0
198012120002,13.981479,-89.555717,3,6,0,0
198012120003,48.856644,2.34233,3,6,0,0
198012120004,-12.068306,-75.210163,3,6,0,0
198012120005,,,3,6,0,0
198012120006,13.491242,-88.173134,1,6,1,0
198012120007,,,2,5,,
198012130001,26.200605,92.937574,3,6,0,0
198012130002,-12.015348,-75.280285,3,6,0,0
198012130003,-9.529924,-77.5288,9,13,,
198012130004,-9.529924,-77.5288,9,13,,
198012130005,41.890961,12.490069,6,13,0,0
198012140001,-12.068306,-75.210163,3,6,0,0
198012140002,13.4726,-86.459209,1,5,1,0
198012150001,13.69288,-89.199161,3,6,0,0
198012150002,13.69288,-89.199161,3,6,0,0
198012150003,13.981479,-89.555717,3,6,0,0
198012150004,,,3,6,0,0
198012150005,-11.967368,-76.978462,3,6,0,0
198012150006,-11.605925,-76.132416,3,6,0,0
198012150007,-16.213231,-69.459274,3,6,0,0
198012150010,4.667128,-74.106056,4,6,0,0
198012150011,-11.967368,-76.978462,3,6,,
198012150012,3.429344,-76.516037,5,13,0,0
198012150013,13.981479,-89.555717,2,5,3,0
198012150014,51.504387,-0.140041,3,6,0,0
198012160001,13.69288,-89.199161,3,6,0,0
198012160002,-11.967368,-76.978462,3,6,0,0
198012160003,-11.967368,-76.978462,3,6,0,0
198012160004,-11.967368,-76.978462,3,6,0,0
198012160005,-11.967368,-76.978462,3,6,0,0
198012160006,-11.967368,-76.978462,3,6,0,0
198012160007,-11.967368,-76.978462,3,6,0,0
198012160008,,,3,6,0,0
198012160009,14.533333,-91.683333,1,13,1,0
198012160010,,,1,5,1,0
198012160011,36.201721,37.14352,1,5,1,0
198012160012,36.201721,37.14352,1,5,1,0
198012160013,-11.967368,-76.978462,3,6,,
198012160015,13.451111,-89.217222,2,5,3,0
198012160016,13.749885,-89.199936,2,5,2,3
198012160017,13.69288,-89.199161,6,13,,
198012170001,13.69288,-89.199161,3,6,0,0
198012170002,-11.967368,-76.978462,3,6,0,0
198012170003,34.097866,-118.407379,1,6,0,0
198012170004,13.69288,-89.199161,1,5,1,0
198012170005,-33.873651,151.20689,1,5,2,0
198012180001,13.69288,-89.199161,3,6,0,5
198012180002,13.49446,-88.530343,2,5,37,
198012180003,13.49446,-88.530343,2,5,50,
198012180004,14.538478,-91.415736,2,5,6,
198012180005,13.69288,-89.199161,6,13,,
198012180006,14.0833,-87.2167,6,5,1,0
198012190001,37.99749,23.762728,3,6,0,0
198012190002,37.99749,23.762728,3,6,0,0
198012190003,26.200605,92.937574,3,6,0,0
198012190004,49.599937,11.0063,1,5,2,0
198012190005,14.622869,-90.529068,6,13,,
198012190006,40.465595,-3.696263,3,6,0,1
198012210001,,,3,6,70,0
198012210002,13.69288,-89.199161,3,6,0,0
198012210003,13.69288,-89.199161,3,6,0,0
198012210004,6.242026,-75.564766,1,5,1,0
198012210005,40.697132,-73.931351,3,6,0,0
198012210006,13.69288,-89.199161,3,5,3,1
198012210007,13.224471,-86.29393,2,5,2,0
198012220001,45.50867,-73.553992,3,6,0,0
198012220002,13.79833,-89.17889,7,8,,
198012220003,13.79833,-89.17889,7,8,0,0
198012220004,13.738644,-88.979856,3,6,0,0
198012220006,13.738644,-88.979856,2,5,3,
198012230001,35.724533,51.40519,1,6,0,1
198012230002,13.316667,-88.583333,2,5,,
198012230003,13.516667,-88.383333,2,5,,
198012240001,-33.873651,151.20689,3,6,0,2
198012240002,16.2411,-61.5331,3,6,0,0
198012240003,41.890961,12.490069,3,6,0,0
198012250001,-11.967368,-76.978462,3,6,0,0
198012250002,-3.743667,-73.251874,7,8,0,0
198012250005,14.622869,-90.529068,2,5,1,2
198012260001,33.888523,35.503513,3,6,0,0
198012260002,14.039758,-88.722853,2,5,10,
198012260003,33.888523,35.503513,3,6,0,0
198012270001,6.11622,125.169395,3,6,7,22
198012270002,36.201721,37.14352,1,5,1,0
198012270003,14.073542,-88.787842,2,5,7,
198012270004,35.724533,51.40519,7,13,,
198012280001,-33.920019,150.924127,3,13,0,0
198012280002,16.2411,-61.5331,3,6,0,1
198012280003,54.347539,-6.656108,1,13,1,0
198012280004,14.191665,-89.1706,2,5,6,
198012280005,14.008276,-88.728949,2,5,5,4
198012280006,14.7,-91.866667,6,13,,
198012290001,31.670221,34.576403,3,6,0,0
198012290002,31.670221,34.576403,3,6,0,0
198012290003,8.945847,-75.443611,2,5,1,0
198012290004,2.44186,-76.60617,2,5,1,0
198012290005,3.429344,-76.516037,2,5,0,1
198012290006,2.796196,-76.483134,2,5,0,1
198012290007,13.69288,-89.199161,1,5,1,0
198012290008,39.470239,-0.376805,1,13,1,3
198012290009,40.465595,-3.696263,3,6,0,7
198012290010,40.465595,-3.696263,3,6,0,3
198012290011,13.5,-88.866667,6,13,,
198012290012,13.59664,-87.764648,6,13,,
198012300001,46.669097,11.163979,3,6,0,0
198012300002,16.2411,-61.5331,1,5,0,1
198012300003,54.607712,-5.95621,1,13,0,1
198012300007,43.387537,-1.675432,1,6,1,0
198012300008,25.774591,-80.214195,3,6,,
198012300009,33.888523,35.503513,9,13,,
198012300010,54.607712,-5.95621,1,5,1,
198012310001,41.890961,12.490069,3,6,0,0
198012310002,-1.28518,36.821107,3,6,15,85
198012310003,51.504387,-0.140041,3,6,0,0
198012310004,41.890961,12.490069,1,5,1,0
198101000001,53.361675,-6.245485,1,13,1,0
198101000002,,,6,13,,
198101000003,35.500143,45.30573,6,13,,
198101000004,-13.152712,-74.218628,3,6,0,0
198101000005,43.604652,1.444209,3,6,0,0
198101000006,2.059819,45.326115,3,6,0,2
198101000007,2.059819,45.326115,3,6,,
198101000008,2.059819,45.326115,3,6,,
198101000009,2.059819,45.326115,3,6,,
198101000010,2.059819,45.326115,3,6,,
198101000011,2.059819,45.326115,3,6,,
198101000012,43.258434,-2.921819,3,6,,
198101000014,18.011091,-66.614182,2,5,,
198101000015,45.469212,9.174508,3,6,,
198101000016,45.469212,9.174508,3,6,,
198101010001,31.784838,35.224613,3,6,0,0
198101010002,14.609856,-61.068731,7,8,0,0
198101010003,43.353607,-2.907457,3,6,0,0
198101010004,43.338233,-1.789272,3,6,0,0
198101010005,43.311307,-1.900896,3,6,0,0
198101010006,13.58844,-89.236283,2,5,3,1
198101010007,13.898333,-89.196944,2,5,0,2
198101010008,53.971822,-6.486281,1,5,1,
198101020001,43.258434,-2.921819,6,13,0,1
198101020002,-13.531688,-71.966924,3,6,0,0
198101020003,2.5,-76.883333,2,5,1,1
198101030001,34.707332,33.023397,1,6,0,1
198101030002,13.69288,-89.199161,1,5,3,0
198101030004,14.781398,-90.792513,1,5,1,0
198101030005,36.201721,37.14352,1,13,1,0
198101040002,43.311307,-1.900896,1,5,1,0
198101040003,48.856644,2.34233,3,6,0,1
198101040004,36.201721,37.14352,3,6,,
198101040005,5.53168,-74.10442,2,5,2,0
198101050001,43.291618,-1.977903,1,8,0,1
198101050002,34.717705,36.722824,3,6,16,0
198101060001,13.69288,-89.199161,2,5,2,0
198101060002,41.890961,12.490069,1,5,1,0
198101060003,13.28841,-86.6554,2,5,4,0
198101060004,36.201721,37.14352,1,13,1,0
198101060005,13.719546,-88.360633,2,5,,
198101060006,,,2,5,6,0
198101070001,13.69288,-89.199161,1,5,2,0
198101080001,1.61456,-75.6053,9,13,2,0
198101080002,35.129181,36.760738,1,5,2,0
198101080003,35.129181,36.760738,1,13,1,0
198101080004,36.201721,37.14352,3,6,,
198101080005,,,3,6,0,0
198101080006,18.386932,-66.061127,7,8,0,0
198101080007,18.386932,-66.061127,3,8,0,0
198101080008,18.386932,-66.061127,3,8,0,0
198101080009,13.743611,-89.498889,2,5,50,0
198101080010,36.201721,37.14352,2,5,3,2
198101080011,51.548283,-0.479336,3,6,0,2
198101080012,54.607712,-5.95621,1,5,1,
198101090001,14.191665,-89.1706,1,5,1,0
198101090002,43.258434,-2.921819,2,5,0,1
198101090003,,,9,13,0,1
198101090004,14.179294,-89.04989,3,6,0,0
198101090005,31.771599,35.2034,3,6,0,0
198101090006,13.724167,-89.172778,2,5,27,0
198101100001,31.356553,34.326901,3,6,0,2
198101100002,35.129181,36.760738,1,13,1,0
198101100003,6.929089,122.07885,3,6,2,75
198101100004,35.129181,36.760738,2,5,0,1
198101100005,35.129181,36.760738,2,5,0,3
198101110001,6.313712,-73.950146,9,13,4,0
198101110002,31.502407,34.459743,2,5,1,0
198101110003,13.685155,-88.787642,2,5,25,0
198101110004,13.986667,-89.681111,2,5,40,0
198101110005,13.5,-88.866667,2,5,,
198101110006,14.331414,-89.442393,2,5,,
198101110007,14.04111,-88.938568,2,5,,
198101120001,35.724533,51.40519,1,5,1,0
198101120002,1.61456,-75.6053,6,13,,
198101120003,13.738644,-88.979856,2,5,,
198101120004,13.624722,-87.893611,2,5,,
198101120005,18.386932,-66.061127,3,6,0,0
198101120006,14.833333,-91.516667,3,6,0,3
198101130001,48.856644,2.34233,1,6,0,0
198101130002,36.201721,37.14352,9,13,,
198101140001,,,7,8,,
198101140002,13.64121,-88.785423,7,8,,
198101140003,13.491242,-88.173134,2,5,,
198101140004,13.933732,-89.025836,2,5,,
198101150001,6.242026,-75.564766,2,5,3,0
198101150002,13.69288,-89.199161,1,5,2,0
198101150003,,,1,13,1,0
198101150004,13.701964,-89.147774,2,8,0,0
198101150005,13.7,-88.1,2,5,,
198101150006,24.663717,93.906269,9,13,6,5
198101150007,35.129181,36.760738,2,5,,
198101160001,14.622869,-90.529068,1,5,1,0
198101160002,54.102813,-6.259412,2,5,1,0
198101160003,54.536706,-6.70361,1,5,0,2
198101160004,35.129181,36.760738,1,5,1,0
198101160005,36.201721,37.14352,1,13,1,0
198101170001,13.582486,-87.94546,2,5,87,0
198101170002,46.198392,6.142296,3,13,,
198101180001,5.975153,-74.586142,1,5,1,0
198101180002,-11.967368,-76.978462,1,5,1,0
198101180003,31.956072,35.291953,3,13,0,0
198101180004,,,2,5,1,1
198101180005,12.233852,-86.419231,2,5,,
198101180006,-13.152712,-74.218628,3,6,0,0
198101190001,1.03405,-75.91928,1,5,1,0
198101190002,36.201721,37.14352,1,13,1,0
198101190003,36.201721,37.14352,1,13,3,0
198101190004,4.667128,-74.106056,6,13,1,0
198101190005,-12.787148,-74.973207,3,6,,
198101190006,1.03405,-75.91928,2,5,3,3
198101190007,1.03405,-75.91928,2,5,5,0
198101190008,55.676075,12.568316,9,13,0,1
198101190009,14.622869,-90.529068,2,5,4,0
198101190010,43.291618,-1.977903,3,6,,
198101200001,41.652943,-4.728381,3,6,0,0
198101200002,13.957222,-89.189722,2,5,,
198101200003,13.981479,-89.555717,2,5,12,0
198101200004,13.973611,-89.218611,2,5,17,0
198101200005,13.200047,-86.772709,2,5,0,3
198101200006,55.011562,-7.312045,2,5,1,1
198101200007,35.129181,36.760738,3,6,,
198101200008,54.088462,-6.37122,1,5,1,
198101210001,54.347539,-6.656108,1,5,2,0
198101210002,36.201721,37.14352,9,13,1,0
198101210003,6.270526,-75.572173,3,6,0,0
198101210004,13.69288,-89.199161,3,6,0,0
198101210005,14.622869,-90.529068,3,6,0,3
198101210006,-33.366238,-70.505302,7,13,0,0
198101210007,13.733353,-89.216671,2,5,,
198101210008,13.682638,-88.926466,2,5,,
198101210009,13.749885,-89.199936,2,5,,
198101210010,,,2,5,,
198101210011,13.716667,-89.233333,2,5,,
198101210012,13.66667,-89.26667,2,5,,
198101210013,13.536845,-88.779992,2,5,,
198101210014,13.702621,-88.727772,2,5,,
198101210015,43.090476,-2.31322,3,6,0,0
198101220001,13.8,-89.2,2,5,,
198101220002,13.69288,-89.199161,7,8,,
198101220003,13.808917,-89.228637,3,5,,
198101230001,36.201721,37.14352,1,13,1,0
198101230002,40.697132,-73.931351,3,6,0,0
198101230003,,,2,5,3,0
198101230004,,,2,5,5,0
198101230005,33.888523,35.503513,3,6,0,1
198101230006,,,2,5,4,0
198101240001,54.607712,-5.95621,1,5,1,0
198101240002,43.170017,-2.575197,3,6,0,7
198101240003,48.856644,2.34233,8,9,1,0
198101240004,,,2,5,7,0
198101250001,36.201721,37.14352,1,13,5,0
198101250002,,,3,6,0,0
198101250003,14.09396,-88.889278,2,5,,
198101250004,13.974068,-88.851503,2,5,,
198101250005,,,2,5,,
198101250006,14.091943,-88.747054,2,5,,
198101250007,36.201721,37.14352,2,5,,
198101260001,36.201721,37.14352,1,13,,0
198101260002,7.060051,-73.853115,3,6,0,0
198101260003,7.060051,-73.853115,3,6,0,0
198101260004,54.607712,-5.95621,3,6,,
198101260005,54.600305,-7.298402,3,6,,
198101260006,55.011562,-7.312045,3,6,,
198101260007,54.347539,-6.656108,3,6,,
198101260008,54.253718,-7.44106,3,6,,
198101260009,54.42071,-6.443767,3,6,0,12
198101260010,54.607712,-5.95621,7,8,0,3
198101260011,14.0833,-87.2167,3,6,0,0
198101260012,14.0833,-87.2167,3,6,0,0
198101260013,14.0833,-87.2167,3,6,0,0
198101260014,37.755363,-122.443352,3,6,0,0
198101260015,13.916667,-88.233333,2,5,,
198101260016,14.09396,-88.889278,2,5,,
198101260017,54.183052,-6.341388,3,13,,
198101260018,54.607712,-5.95621,3,5,,
198101260019,36.201721,37.14352,3,6,3,15
198101270001,14.622869,-90.529068,1,13,1,0
198101270002,14.622869,-90.529068,1,5,1,0
198101270003,34.034916,36.227844,1,5,2,1
198101270004,7.887379,124.388887,1,13,10,0
198101270007,45.469212,9.174508,3,6,0,2
198101270008,45.469212,9.174508,3,6,0,1
198101270009,2.059819,45.326115,3,6,,
198101270010,2.059819,45.326115,3,6,,
198101270011,33.888523,35.503513,3,6,,
198101270012,13.436741,-86.703085,2,5,7,0
198101270013,-11.5192,-75.899141,3,6,,
198101270014,-15.84065,-70.027891,3,6,,
198101270015,-13.531688,-71.966924,3,6,,
198101280001,14.622869,-90.529068,1,5,1,0
198101280002,26.200605,92.937574,3,6,,
198101280003,32.380464,34.875466,7,8,0,0
198101280004,15.095278,-91.150833,2,5,2,3
198101280005,14.995,-90.8075,2,5,5,0
198101290001,13.69288,-89.199161,1,5,1,0
198101290002,,,9,13,16,0
198101290003,15.289167,-91.089167,2,5,0,1
198101290004,14.594636,-91.437429,2,5,3,0
198101290005,14.858333,-91.593056,2,5,,
198101290006,14.622869,-90.529068,2,5,0,2
198101290007,14.622869,-90.529068,2,5,2,2
198101290008,14.622869,-90.529068,2,5,3,1
198101290009,,,3,6,,
198101290010,13.69288,-89.199161,3,6,,
198101300002,43.413244,-2.902253,6,13,1,0
198101300003,48.856644,2.34233,3,6,0,0
198101300004,15.435278,-91.035556,2,5,3,0
198101310001,31.950001,35.933331,1,5,0,1
198102000001,36.201721,37.14352,2,5,5,0
198102000002,,,6,13,1,
198102000003,0.350848,32.580224,9,13,0,0
198102010001,14.622869,-90.529068,3,6,0,0
198102010002,-11.967368,-76.978462,3,6,0,0
198102010003,-11.967368,-76.978462,3,6,0,0
198102010004,15.498381,-90.982067,3,6,3,2
198102010005,43.291618,-1.977903,9,13,0,0
198102010006,,,6,13,2,0
198102020001,13.808917,-89.228637,3,6,,
198102020002,,,3,6,,
198102020003,13.83553,-88.985462,2,5,,
198102020004,13.69288,-89.199161,7,13,4,1
198102020005,13.69288,-89.199161,3,6,2,0
198102020006,14.622869,-90.529068,2,5,0,0
198102020007,38.725299,-9.150036,3,6,0,1
198102030001,48.856644,2.34233,1,6,0,0
198102030002,48.856644,2.34233,1,6,0,1
198102030003,-18.714687,32.164671,1,13,2,0
198102030004,13.69288,-89.199161,3,6,0,0
198102030005,13.716667,-89.233333,3,6,0,0
198102030006,13.749885,-89.199936,3,6,0,0
198102030007,13.69288,-89.199161,3,6,0,0
198102030008,13.69288,-89.199161,7,8,0,0
198102030009,13.981479,-89.555717,7,8,0,0
198102030010,13.69288,-89.199161,3,6,0,0
198102030011,13.69288,-89.199161,3,6,0,0
198102030012,13.69288,-89.199161,3,6,,
198102030013,13.69288,-89.199161,3,6,0,0
198102030014,13.69288,-89.199161,2,8,0,0
198102030015,13.69288,-89.199161,2,8,0,0
198102030016,13.69288,-89.199161,2,8,0,0
198102030017,13.69288,-89.199161,3,6,,
198102030019,19.371887,-99.086624,5,13,0,0
198102030020,34.097866,-118.407379,3,6,0,0
198102040003,50.940664,6.959912,1,6,0,1
198102040004,-17.825166,31.03351,1,6,1,0
198102040005,13.69288,-89.199161,2,5,2,0
198102040006,13.69288,-89.199161,7,13,,
198102050002,45.409538,11.876554,1,5,2,0
198102050003,13.701964,-89.147774,6,13,1,0
198102050004,13.69288,-89.199161,3,6,0,0
198102050005,14.718889,-90.644167,3,6,0,2
198102050006,48.856644,2.34233,3,6,0,0
198102050007,48.856644,2.34233,3,6,0,0
198102050008,-33.366238,-70.505302,7,8,0,1
198102050009,13.3,-87.866667,2,5,45,0
198102050010,13.336944,-87.843889,2,5,,
198102050011,13.447063,-88.556531,3,6,22,0
198102050012,14.622869,-90.529068,2,5,0,2
198102050013,14.622869,-90.529068,2,5,1,5
198102050014,41.890961,12.490069,9,13,0,0
198102060001,13.64121,-88.785423,5,13,,
198102060002,54.607712,-5.95621,2,5,1,0
198102060003,41.106178,28.689863,1,5,2,2
198102060004,-17.825166,31.03351,1,6,2,0
198102060005,14.622869,-90.529068,1,5,1,0
198102060006,7.116294,-73.120026,4,5,0,0
198102060007,33.888523,35.503513,6,13,,
198102060008,13.7,-89.116667,3,6,0,0
198102060009,41.890961,12.490069,3,6,0,0
198102060010,33.888523,35.503513,3,6,0,0
198102060011,13.79833,-89.17889,7,8,,
198102060012,13.491242,-88.173134,3,6,,
198102060013,13.491242,-88.173134,3,6,,
198102070001,15.492065,-91.76727,1,13,4,0
198102070002,29.347702,47.94912,1,5,1,0
198102070003,41.106178,28.689863,1,13,1,0
198102070004,29.347702,47.94912,1,5,1,0
198102070005,31.771599,35.2034,3,6,0,0
198102070006,48.856644,2.34233,3,6,0,0
198102070007,-29.861824,31.008293,3,6,0,2
198102070008,55.189074,-7.040507,6,6,0,0
198102070009,36.201721,37.14352,3,6,,
198102070010,31.502407,34.459743,3,6,2,19
198102080001,14.2308,-90.9472,1,5,1,0
198102080002,54.607712,-5.95621,1,5,1,0
198102080003,-33.366238,-70.505302,7,8,0,0
198102080004,13.69288,-89.199161,3,6,0,5
198102080005,14.533333,-91.316667,2,5,11,15
198102080006,36.201721,37.14352,9,13,,
198102080007,0.350848,32.580224,3,5,,
198102090001,9.933333,-84.083333,3,6,0,0
198102090002,13.724167,-89.172778,3,6,0,0
198102090003,37.99749,23.762728,3,6,0,0
198102090004,43.46096,-3.807934,3,6,0,0
198102090005,42.687345,-2.947593,3,6,0,0
198102090006,4.667128,-74.106056,5,5,0,0
198102090007,13.43204,-88.592239,2,5,0,13
198102090008,,,7,8,11,26
198102090009,0.350848,32.580224,7,13,0,0
198102090010,0.350848,32.580224,7,13,0,0
198102090011,0.350848,32.580224,7,13,1,0
198102090012,0.350848,32.580224,7,13,1,0
198102090013,0.350848,32.580224,7,13,0,0
198102090014,0.350848,32.580224,7,13,0,0
198102090015,0.350848,32.580224,7,13,0,0
198102090016,13.871449,-89.037439,3,5,18,23
198102090017,13.871389,-89.375,3,6,18,24
198102090019,44.04483,-123.072606,7,8,0,0
198102100001,8.057028,123.791362,9,13,20,0
198102100002,41.106178,28.689863,1,13,0,1
198102100003,-33.010693,-71.527794,7,8,0,0
198102100004,,,3,6,0,0
198102100005,35.129181,36.760738,3,6,0,10
198102100006,,,7,13,,
198102100007,13.69288,-89.199161,7,8,0,0
198102100008,13.69288,-89.199161,7,8,0,0
198102100009,13.69288,-89.199161,7,8,0,0
198102100010,13.69288,-89.199161,7,8,0,0
198102100011,13.69288,-89.199161,7,8,0,2
198102100012,14.736569,-90.890018,2,5,18,10
198102100013,31.907141,35.198219,2,8,,
198102100015,,,7,8,4,0
198102100016,55.011562,-7.312045,1,5,1,
198102110001,14.622869,-90.529068,6,13,,
198102120001,13.716943,-89.229126,2,5,,
198102120002,13.43722,-88.22861,2,5,,
198102120003,41.918891,8.737554,3,6,0,0
198102130001,-33.366238,-70.505302,3,6,0,0
198102130002,33.888523,35.503513,3,6,0,0
198102130003,26.200605,92.937574,3,6,,
198102130004,32.175489,35.336247,3,6,0,5
198102130005,48.856644,2.34233,3,6,,
198102130006,48.856644,2.34233,3,6,,
198102130007,48.856644,2.34233,3,6,,
198102130008,4.667128,-74.106056,6,5,0,0
198102130009,14.091943,-88.747054,2,5,,
198102130010,13.701964,-89.147774,2,5,,
198102130011,13.491242,-88.173134,2,5,2,0
198102130012,,,2,5,,
198102130013,14.09396,-88.889278,2,5,,
198102130014,13.974068,-88.851503,2,5,,
198102130015,35.14968,-90.048929,6,5,0,0
198102140001,14.622869,-90.529068,1,5,1,5
198102140002,4.667128,-74.106056,6,13,,
198102150001,11.544088,-72.90688,1,5,1,0
198102150002,11.242035,-74.205384,1,5,1,0
198102150003,7.98092,-75.41919,1,5,3,0
198102150007,-33.010693,-71.527794,3,6,0,0
198102150008,-33.010693,-71.527794,3,6,0,0
198102150009,31.970541,34.791725,3,6,0,0
